sub_category_title,questions_title,answer_title,answer_paragraphs,answer_link
General,Audio/video,Which video codecs are supported?,"['The following video codecs are supported by\xa0the Cisco Meeting\xa0Server:', 'Note:\xa0H.264 AVC (High Profile) is supported on X1, X2 and X3 Acano servers and by Cisco Meeting Apps. From version 2.0, the\xa0Meeting Server supports High Profile to SIP endpoints from a VM host\xa0.', 'H.261', 'H.263(+, ++)', 'H.264 AVC (Baseline and High Profile)\xa0(see Note below)', 'H.264 SVC in the form of H.264UC Mode0,1 (Lync2013 compatible)', 'WebM/VP8', 'Microsoft RTV']",https://meeting-infohub.cisco.com/faq/content/33/189/en/which-video-codecs-are-supported.html
General,Audio/video,"How many callLegs are created when I use chat, audio/video and send/receive a presentation?","['A callLeg is an element of a meeting in a space that you can access via the Meeting Server API.', 'The number of callLegs created for one participant depends on what device you are using to attend the meeting:', 'Note:\xa0Cisco Meeting App for WebRTC (thin client) is removed in Cisco Meeting Server version 3.0. You can use Cisco Meeting Server web app instead of Cisco Meeting App for WebRTC.Cisco Meeting App for desktop, iOS and WebRTC are no longer supported from version 3.0.', 'A participant on a Cisco Meeting App can use any combination of chat, video, audio and show/receive a presentation. These elements comprise one callLeg, and count as one participant.Connecting/pairing an endpoint to a Cisco Meeting App does not change the callLeg count or the participant count (for example as reported in a CDR)', 'A participant on web app can use video, audio and show/recieve presentation.\xa0These elements comprise one callLeg, and count as one participant.', 'A participant in a meeting on a SIP endpoint can use video, audio and send a presentation. These elements comprise one callLeg, and count as one participant', 'A participant on a Lync client can use any combination of chat, video, audio and send a presentation. Any combination of these elements counts as one participant buteachelement is a separate callLeg. (Received presentations are displayed in the main video stream.)']",https://meeting-infohub.cisco.com/faq/content/33/183/en/how-many-calllegs-are-created-when-i-use-chat-audio_video-and-send_receive-a-presentation.html
General,SIP endpoints,Does Meeting Server support panoramic video layout?,"['Yes. From 2.9, the Meeting Server introduces support for the panoramic layout experience in meetings with two participants. Note this is currently a beta feature.', 'The feature supports the new panorama endpoints:', 'When both participants in the meeting are panorama endpoints the Meeting Server can request two camera streams from the endpoints so both participants get a wide panoramic view of the other room.', 'When other video participants join, Meeting Server will only request one camera stream from the panorama endpoint and it will transition from the panoramic layout to the existing dual screen layouts.', 'If you have two panorama endpoints and an audio-only participant joins the meeting, the panoramic experience still applies.', 'Panoramic layout is fully supported across a Meeting Server cluster. Panoramic layout supports existing CE in-meeting controls (e.g. roster lists, mute, remove). Other features, such as changing the local layout or pane placement are only supported if the panorama endpoint transitions to the existing dual screen layouts, i.e. when there are more than two video participants.', 'Dual screen endpoints can receive a panoramic layout when in a meeting with a panoramic endpoint.', 'Cisco Webex Room Panorama', 'Cisco Webex Room 70 Panorama', 'Cisco Webex Room 70D Panorama Upgrade']",https://meeting-infohub.cisco.com/faq/content/57/498/en/does-meeting-server-support-panoramic-video-layout.html
General,SIP endpoints,"Why do some endpoints display the conference name when joining a meeting hosted on the Meeting Server via an IVR, while other endpoints display the IVR number?","['What an endpoint displays to identify a meeting hosted on a Meeting Server depends on three factors, whether:', 'The table below lists the meeting identifier displayed under the different scenarios.', 'Endpoint supports Active Control', 'ActiveControl enabled', 'Call is load balanced to a different Call Bridge', 'Meeting identifier displayed on screen', 'Yes', 'True', 'No', 'Conference name', 'Yes', 'False', 'No', 'IVR number', 'No', 'Not applicable', 'No', 'IVR number', 'Yes', 'True', 'Yes', 'Conference name', 'Yes', 'False', 'Yes', 'Conference name', 'No', 'Not applicable', 'Yes', 'Conference name', 'the endpoint supports ActiveControl,', 'ActiveControl is enabled or disabled,', 'the call is load balanced.']",https://meeting-infohub.cisco.com/faq/content/57/470/en/why-do-some-endpoints-display-the-conference-name-when-joining-a-meeting-hosted-on-the-meeting-server-via-an-ivr-while-other-endpoints-display-the-ivr-number.html
General,SIP endpoints,How do I enable dual screen endpoint support on Meeting Server?,"['Support for dual screen endpoints is disabled by default on versions 2.2, 2.3, 2.4 and 2.5. To enable support:', 'Figure 1 Configuring Multistream mode on the endpoint:', '', 'Note: Endpoints that support ActiveControl render participant count and the recorder indicator locally on the endpoints and touch panels. Endpoints not supporting ActiveControl will have the labels and indicators sent from the Meeting Server to one of the endpoints.', 'To disable dual screen endpoint support after enabling it:', 'POST to /compatibilityProfiles or PUT to /compatibilityProfiles/<compatibility profile id>; the parameter sipMultistream set to true.', 'Add the compatibilityProfile to the system profile. PUT the compatibilityProfile parameter and ID to /system/profiles.', 'In addition to the configuration, the dual screen endpoints also require configuration. On the web interface of the endpoint, navigate to Setup > Conference and select Multistream mode.', 'Identify the compatibilityProfile that is applied to /system/profiles with sipMultistream set to true.', 'PUT to /compatibilityProfiles/<compatibility profile id> the parameter sipMultistream set to false, where <compatibility profile id> is the ID of the compatibilityProfile identified in step 1 of enabling support.']",https://meeting-infohub.cisco.com/faq/content/57/423/en/how-do-i-enable-dual-screen-endpoint-support-on-meeting-server.html
General,SIP endpoints,How are bandwidth requirements determined for dual screen endpoints?,"['Minumim bandwidth required for given display resolutions on a single screen endpoint:', 'To achieve the same resolution on both screens, double the bandwidth for the dual screen experience. For example, to get 720p30 on both screens, double the bandwidth that is allocated for a single screen displaying at 720p30. The Meeting Server takes the available bandwidth, subtracts the audio bandwith and then splits the bandwidth across the two screens.', 'See also:FAQ 1338.']",https://meeting-infohub.cisco.com/faq/content/57/383/en/how-are-bandwidth-requirements-determined-for-dual-screen-endpoints.html
General,SIP endpoints,How do I send on screen messages to participants in a meeting hosted on a Meeting Server? ,"['From version 2.1, the Meeting Server provides the ability to display an on-screen text message to participants in a meeting hosted on the Meeting Server; only one message can be shown at a time. The duration that the message is displayed can be set, or made permanent until a new message is configured.', 'For users of SIP endpoints and Lync/Skype for Business clients, the on-screen text message is displayed in the video pane. The position of the message in the video pane can be selected from top, middle or bottom. On screen messaging is also sent to other devices that are using ActiveControl in the deployment, for instance CE8.3 endpoints, and individual Meeting Servers not in a cluster but with the in-call message feature enabled. Meeting Servers in a cluster also support on screen messaging through a proprietary mechanism.', 'Use themessageText,messagePositionandmessageDurationparameters for API object /calls.']",https://meeting-infohub.cisco.com/faq/content/57/360/en/how-do-i-send-on-screen-messages-to-participants-in-a-meeting-hosted-on-a-meeting-server.html
General,SIP endpoints,Does the Meeting Server support dual screen endpoints?,"['Yes, from version 2.2.3, the Meeting Server supports showing video across both screens of a dual screen endpoint running CE9.1.1 (or later), in local calls within your network and calls over Cisco Expressway (X8.9). In version 2.2.x, 2.3.x, 2.4.x and 2.5.x the feature is disabled by default; for instructions on enabling the feature, seeHow do I enable dual screen endpoint support?', 'When content is being shared with a dual screen endpoint, either one video and one content stream is sent, or in the case of a dual screen endpoint with a 3rd monitor connected, two video streams and one content stream are sent.', 'All layouts that are supported in ActiveControl are supported in dual screen endpoint mode, where:', 'The default layout is the existing prevailing layout applied to the callLegProfile or space.', 'single (also known as speakerOnly) has the two most active speakers full screen, one on each screen.', 'overlay (also known as telepresence) has the two active speakers in full screen, and up to 12 pips overlayed at the bottom of the two screens.', '1plusN (also known as Prominent) has the active speaker full screen on the left endpoint and the right endpoint has an NxN layout which grows automatically up to 3x3.', 'equal (also known as allEqual) has participants evenly distributed between the left and right screen with up to two 3x3 grids on both screens.']",https://meeting-infohub.cisco.com/faq/content/57/339/en/does-the-meeting-server-support-dual-screen-endpoints.html
General,SIP endpoints,How are security icons displayed on SIP endpoints?,"['Some endpoints have the capability to render secure and unsecure padlocks to indicate whether the connection with the Meeting Server is secure. Prior to version 2.2, the Meeting Server also rendered an icon in the conference video to show whether the conference as a whole was secure. This could result in a user seeing two padlock icons, a closed one rendered by the endpoint and an open one rendered by the Meeting Server.', 'From version 2.2, the Meeting Server determines whether a connecting endpoint has the capability to render a security padlock representing the security status of the conference as a whole. If the endpoint does have the capability, then the Meeting Server will not send the icon to the endpoint. This ensures that the user will only ever see one padlock icon, and the endpoint controls whether a secure or unsecure icon is displayed. If the endpoint does not have the capability, then the Meeting Server will continue to send the appropriate padlock icon to the endpoint.']",https://meeting-infohub.cisco.com/faq/content/57/326/en/how-are-security-icons-displayed-on-sip-endpoints.html
General,SIP endpoints,Which Cisco endpoints are no longer supported by Cisco Meeting Server?,"['For a list of all supported end-points for different versions of Cisco Meeting Server, see the interoperability test results here:http://www.cisco.com/go/tp-interop.', 'Additionally, you can\xa0also find interoperability test results for other Cisco TelePresence products.']",https://meeting-infohub.cisco.com/faq/content/57/321/en/which-cisco-endpoints-are-no-longer-supported-by-cisco-meeting-server.html
General,SIP endpoints,Why can't I make a SIP call?,"['If you experience issues with a SIP call then you may have configured a loop in your dial plan. Refer to theTroubleshooterfor desktop and mobile apps,\xa0WebRTC, and SIP endpoints\xa0for advice on what to avoid, and typical symptoms indicating a configuration problem. The Troubleshooter also contains many other useful pieces of advice for troubleshooting issues in your deployment.']",https://meeting-infohub.cisco.com/faq/content/57/311/en/why-can_t-i-make-a-sip-call.html
General,SIP endpoints,What are the screen layouts for SIP endpoints? ,"['Layouts on SIP endpoints', 'The screen layouts below are selected either via the API or using DTMF tones if configured through the API.', 'A selected layout can be applied to thedefaultLayout,chosenLayout,activeLayoutandlayoutparameters of the following API objects:/coSpaces,/calls,/callLegs,/callLegProfiles. See the API Reference Guide for more details.', 'automaticlayout is based on recent active speakers', 'allEquallayout', 'allEqualfamily', 'stackedlayout', 'telepresencelayout', 'speakerOnlylayout', 'onePlusNlayout', 'onePlusNlayout family', '', 'Selecting a layout', 'A layout on the SIP endpoint can be selected by DTMF tones if configured through the API. The layouts scroll through in order: allEqual > stacked > \xa0telepresence > speaker only > onePlusN > \xa0defaultLayout.', 'For details on configuring DTMF, see thisFAQ.', '', 'Points to note:', 'Participant labels are removed once the participant’s thumbnail gets too small and the label becomes unreadable. This is particularly noticeable when the AllEqual layout is used and there are a high number of participants.For 99XX series phone, once the layout goes beyond 4x4, the labels disappear.The number of participants needed before the labels disappear depends upon the resolution of the endpoint.', 'participants will be shown in ""big panes"" when they become the active speaker.', 'recent active speakers will be shown in big panes, with other participants shown in a ""dock"" of smaller Picture in Picture (PiP) at the base of the screen.', 'people will move out of the ""active speaker list"" (and thus be ""demoted"" to the PiP bar) after a period of inactivity (not speaking).', 'if there is only one other video stream to be shown then it will be shown full screen, ""point to point"" mode.', 'the maximum number of participants that will be visible are the 4 loudest speakers + maximum 8 participants in the dock (total 12 participants).', 'the layout expands from a 4 person (2 x 2) view up to a 25 person (5 x 5) view, with all participants shown at equal size.', 'called ""all equal"" on the Web Admin interface (Configuration>Space configuration>Default layout) and ""All Equal"" on the Cisco Meeting App', 'if there is only one other video stream to be shown then it will be shown full screen, ""point to point"" mode.', 'allEqualQuarters', 'allEqualNinths', 'all EqualSixteenths', 'allEqualTwentyFifths', 'called ""all equal quarters"" etc. on the Web Admin interface (Configuration>Space configuration>Default layout) and ""All Equal"" on the Cisco Meeting App', 'this layout shows a maximum of 6 PiPs below the main speaker, even if there are more than 7 other callers in the meeting. The PiPs are separate to the main speaker pane.', 'if there is only one other video stream to be shown then it will be shown full screen, ""point to point"" mode.', 'called ""stack"" on the Web Admin interface (Configuration>Space configuration>Default layout), not available on the Cisco Meeting App', 'this layout shows a maximum of 6 PiPs below the main speaker, even if there are more than 7 other callers in the meeting.\xa0The PiPs are overlaid at the bottom of the main speaker pane.', 'if there is only one other video stream to be shown then it will be shown full screen, ""point to point"" mode.', 'called ""overlay"" on the Web Admin interface (Configuration>Space configuration>Default layout) and ""Speaker Large"" on the Cisco Meeting App', 'the maximum number of participants that will be visible is the\xa0single loudest speaker', 'called ""full screen"" on the Web Admin interface (Configuration>Space configuration>Default layout) and ""Speaker Only"" on the Cisco Meeting App', 'automatically changes the screen layout on SIP endpoints as participants join or leave a meeting. For example from onePlus5 to onePlus7 to onePlus9.', 'if there is only one other video stream to be shown then it will be shown full screen, ""point to point"" mode.', 'onePlusFive', 'onePlusSeven', 'onePlusNine', 'called ""one plus five"" etc. on the Web Admin interface (Configuration>Space configuration>Default layout), not available on the Cisco Meeting App', 'If defaultLayout=allEqualNinths then the order is allEqual > \xa0stacked > \xa0telepresence > \xa0speaker only > \xa0onePlusN > \xa0allEqualNinths.', ""If the defaultLayout is set to one of the other layouts then only 5 layouts will be in the cycle. For example: if defaultLayout=allEqual then the order is allEqual > stacked \xa0> telepresence > speakerOnly > onePlusN'."", 'TheActive speakeris indicated by a blue line below the speaker’s pane', 'For clustered deployments a maximum of 4 remote video streams per remote Call Bridge will be shown, even if there are more than four remote participant dial-ins to the call on that Call Bridge.', 'Participant labels are removed once the participant’s thumbnail gets too small and the label becomes unreadable. This is particularly noticeable when the AllEqual layout is used and there are a high number of participants.For 99XX series phone, once the layout goes beyond 4x4, the labels disappear.The number of participants needed before the labels disappear depends upon the resolution of the endpoint.']",https://meeting-infohub.cisco.com/faq/content/57/273/en/what-are-the-screen-layouts-for-sip-endpoints.html
General,TIP endpoints,How is audio handled during distributed TIP calls?,"['If two TIP endpoints join a space hosted on clustered Cisco Meeting Servers, and endpoint 1 lands on a different Meeting Server to endpoint 2, then the audio received by both TIP endpoints is only on the central speaker.This is due to only one audio stream being sent across the distribution link.', 'Note: If two TIP endpoints join a space hosted on a single Cisco Meeting Server, the conference audio mixer separates the L, C and R channel outputs, so TIP users hear other TIP systems\' multi channel audio ""correctly"".']",https://meeting-infohub.cisco.com/faq/content/67/452/en/how-is-audio-handled-during-distributed-tip-calls.html
General,TIP endpoints,Is TIP supported and on what systems?,"['TIP is supported\xa0allowing you to make calls to both single- and triple-screen TIP devices,\xa0and to accept calls from these devices. The calls support both presentation and encryption, and in the case of triple-screen systems, new layouts are used that span all three screens. Refer to theCisco Meeting Server Interop databasefor TIP systems supported.', 'Enable TIP support in the Web Admin Interface: go toConfiguration > Call Settingsand set TIP (Telepresence Interoperability Protocol) Calls to Enabled.', 'Note: \xa0TIP 60fps is supported.']",https://meeting-infohub.cisco.com/faq/content/67/78/en/is-tip-supported-and-on-what-systems.html
General,Video Layouts,Does Meeting Server support panoramic video layout?,"['Yes. From 2.9, the Meeting Server introduces support for the panoramic layout experience in meetings with two participants. Note this is currently a beta feature.', 'The feature supports the new panorama endpoints:', 'When both participants in the meeting are panorama endpoints the Meeting Server can request two camera streams from the endpoints so both participants get a wide panoramic view of the other room.', 'When other video participants join, Meeting Server will only request one camera stream from the panorama endpoint and it will transition from the panoramic layout to the existing dual screen layouts.', 'If you have two panorama endpoints and an audio-only participant joins the meeting, the panoramic experience still applies.', 'Panoramic layout is fully supported across a Meeting Server cluster. Panoramic layout supports existing CE in-meeting controls (e.g. roster lists, mute, remove). Other features, such as changing the local layout or pane placement are only supported if the panorama endpoint transitions to the existing dual screen layouts, i.e. when there are more than two video participants.', 'Dual screen endpoints can receive a panoramic layout when in a meeting with a panoramic endpoint.', 'Cisco Webex Room Panorama', 'Cisco Webex Room 70 Panorama', 'Cisco Webex Room 70D Panorama Upgrade']",https://meeting-infohub.cisco.com/faq/content/73/498/en/does-meeting-server-support-panoramic-video-layout.html
General,Video Layouts,"My video codec doesn't fully support H.264 Constrained High Profile, what should I do?","['Some older third party endpoints do not fully support the H.264 Constrained High Profile video codec. From version 2.4, the Meeting Server allows some control over only applying parts of the codec to outgoing calls to SIP endpoints.', 'Seth264CHPModeon API object/compatibilityProfileto either:autoappropriate parts of H.264 Constrained High Profile are used based on endpoint identification. This is the default behaviour. Orbasiconly uses a minimal subset of parts of H.264 Constrained High Profile.', 'POST the selectedh264CHPModesetting to/compatibilityProfilesto create a new compatibility profile which will be applied to all outgoing calls to SIP endpoints.', 'PUT the selectedh264CHPModesetting to/compatibilityProfiles/<compatibility profile>to modify an existing compatibility profile.', 'To retrieve theh264CHPModesetting for a Compatibility Profile, use GET on/compatibilityProfile/<compatibility profile id>.']",https://meeting-infohub.cisco.com/faq/content/73/457/en/my-video-codec-doesn_t-fully-support-h264-constrained-high-profile-what-should-i-do.html
General,Video Layouts,Why do the participant labels disappear from my  screen layout?,"['Participant labels are removed once the participant’s thumbnail gets too small and the label becomes unreadable. This is particularly noticeable when the AllEqual layout is used and there are a high number of participants.', 'For 99XX series phone, once the layout goes beyond 4x4, the labels disappear.', 'The number of participants needed before the labels disappear depends upon the resolution of the endpoint.']",https://meeting-infohub.cisco.com/faq/content/73/447/en/why-do-the-participant-labels-disappear-from-my-screen-layout.html
General,Video Layouts,Why is the default layout not displayed on my endpoint when I select Use a video system in a Cisco Meeting App?,"['When the endpoint is selected from the app, the endpoint is controlled by the app and displays the layout that is selected in the app.', 'Video endpoints calling directly in to a space display the defaultLayout. If set up via the API, users can scroll through different layouts using a DTMF sequence.', 'For more information, please refer to the API Guide. You can find it onhttp://www.cisco.com/c/en/us/support/conferencing/meeting-server/products-programming-reference-guides-list.html', '']",https://meeting-infohub.cisco.com/faq/content/73/221/en/why-is-the-default-layout-not-displayed-on-my-endpoint-when-i-select-use-a-video-system-in-a-cisco-meeting-app.html
General,Video Layouts,What are the names for the different screen layouts?,"['The table below compares the screen layout terminology used in the\xa0Meeting Server API, Web Admin Interface and the Cisco Meeting App.', 'For more information on screen layouts, see thisFAQ.', '', 'Terminology used in the:', 'Screen layout', 'API', 'Client', '', '', 'telepresence', '', 'overlay', '', 'Speaker large*', '', 'stacked', '', 'stack', '', 'speakerOnly', '', 'full screen', '', 'Speaker only', '', 'allEqual', '', 'all equal', '', 'All equal', '', 'allEqualQuarters', '', 'all equal quarters', '', 'All equal', '', 'allEqualNinths', '', 'all equal ninths', '', 'All equal', '', 'allEqualSixteenths', '', 'all equal sixteenths', '', 'All equal', '', 'allEqualTwentyFifths', '', 'all equal twenty fifths', '', 'All equal', '', '*Note: If you have selectedSpeaker largebut see theSpeaker onlylayout without the overlaid small panes (Picture-In-Picture, PIPs), then increase the receive and transmit bandwidth settings to 512kbs and apply to live calls. You should see PIPs appear, if not then your local video display window size may be too small, in which case the PIPs won’t be shown.', '', '', '', '']",https://meeting-infohub.cisco.com/faq/content/73/176/en/what-are-the-names-for-the-different-screen-layouts.html
General,Name labels,Can the name labels displayed for participants be overridden?,"['Yes. From version 2.4, the name label displayed for a participant in a meeting hosted on the Meeting Server can be overridden and replaced with a specific name.\xa0This allows a personal name for a participant to be set when they are in a meeting. The name is also replaced on cascaded calls.', 'To create a new name label:POST the request parameternameLabelOverrideto/calls/<call id>/participantswhen the participant is created, or during the call via PUT to/participants/<participant>.', 'SetnameLabelOverrideto the chosen name string (maximum of 50 bytes of UTF-8) to override the current name label of this participant.', 'nameLabelOverridecan also be supplied via a POST to /calls/<call id>/callLegs when the call leg is created, or later during the call via a PUT to /callLegs/<call leg id>, to override the name for this call leg.', 'Setting an empty string fornameLabelOverride,clears the value and restores the original name.', 'Overriding the name of a participant and its associated call leg(s) is interchangeable and affects both, the latest change takes precedence.', 'To retrieve thenameLabelOverrideset for a participant, use GET on /participants/<participant id>, the assigned string will be returned in the response for configuration.', 'To retrievenameLabelOverrideset for a call leg, use GET on/callLegs/<call leg id>, the assigned string will be returned in the response.', 'SettingnameLabelOverridechanges the name of the participant in the following:', 'on-screen name label viewed by other conference participants,', 'ActiveControl roster list,', 'any place that the Meeting App sees the name of the participant in a call,', 'CDR records,where the name appears in the web interface.']",https://meeting-infohub.cisco.com/faq/content/74/459/en/can-the-name-labels-displayed-for-participants-be-overridden.html
General,DTMF,Are out of band DTMF tones forwarded by the Meeting Server in gateway mode?,"['No, the Meeting Server can only forward DTMF inband tones (RFC 2833).', 'For example: if an endpoint sends DTMF out of band to CUCM which forwards it to the Meeting Server, the Meeting Server will not forward the DTMF to another endpoint.']",https://meeting-infohub.cisco.com/faq/content/82/511/en/are-out-of-band-dtmf-tones-forwarded-by-the-meeting-server-in-gateway-mode.html
Cisco Meeting Management,First time setup,The generated credentials are not working. What can I do?,"['Check that you have typed the credentials exactly as they are displayed in the console. Then try again.', 'Note: If you have been signed in to the browser interface and then restarted Meeting Management, then you can no longer retrieve generated credentials from the console.']",https://meeting-infohub.cisco.com/faq/content/47/343/en/the-generated-credentials-are-not-working-what-can-i-do.html
Cisco Meeting Management,Issues with active meetings,How long does it take for Meeting Management to detect that a Meeting Server has crashed or been disconnected?,['There could be a delay of up to 5 minutes before Meeting Management registers that the connection to a Call Bridge is lost.'],https://meeting-infohub.cisco.com/faq/content/48/392/en/how-long-does-it-take-for-meeting-management-to-detect-that-a-meeting-server-has-crashed-or-been-disconnected.html
Cisco Meeting Management,Issues with active meetings,Why do the participant details for a connected participant look like the participant is not in the call?,"[""The side panel with participant details may not have been updated. If a disconnected participant dials back into the meeting while the side panel is open, then it doesn't get updated."", 'To update the details, close the side panel and reopen it.']",https://meeting-infohub.cisco.com/faq/content/48/350/en/why-do-the-participant-details-for-a-connected-participant-look-like-the-participant-is-not-in-the-call.html
Cisco Meeting Management,Issues with active meetings,Why can't I see ended meetings after Meeting Management has been restarted?,"['When Meeting Management is restarted, all information about active as well as ended meetings is deleted from Meeting Management.', 'After restart, only the following is recreated:', 'This information will get new timestamps when recreated, so the start times and join times are unreliable for meetings that were active when Meeting Management was restarted.', 'Start time for active meetings', 'Join time for participants who are still connected in active meetings']",https://meeting-infohub.cisco.com/faq/content/48/349/en/why-can_t-i-see-ended-meetings-after-meeting-management-has-been-restarted.html
Cisco Meeting Management,Issues with active meetings,Why can I not change screen layouts or mute participants?,"['You may have lost the connection to a Call Bridge, or it may have been turned off. There is a delay of up to 5 minutes before Meeting Management registers that connection to a Call Bridge is lost.However, you will notice that you get errors when you try to make changes to meetings that are running on a Call Bridge that is disconnected.', 'Also, some video systems may not support the specific layout you have chosen.\xa0See also:How will my endpoint layout controls behave when used with Cisco Meeting Server and managed by Cisco Meeting Management', 'And some video systems do not support that you unmute a participant from Meeting Management. See also:How will my endpoint mute/unmute controls behave when used with Cisco Meeting Server and managed by Cisco Meeting Management?']",https://meeting-infohub.cisco.com/faq/content/48/348/en/why-can-i-not-change-screen-layouts-or-mute-participants.html
Cisco Meeting Management,Issues with active meetings,"I know a participant is active in a call, but I cannot see the participant in the meeting details. What can I check?","['Check if the participant is listed by the video address, rather than the name.', 'Also, check if the meeting is dual homed. If the participant is hosted on the AVMCU, then Meeting Management cannot display the participant.', 'Finally, check that all Call Bridges in the cluster are added. If one has been removed, you may see the meeting listed in Meeting Management, but participants whose calls are hosted on the removed Call Bridge cannot be seen.']",https://meeting-infohub.cisco.com/faq/content/48/347/en/i-know-a-participant-is-active-in-a-call-but-i-cannot-see-the-participant-in-the-meeting-details-what-can-i-check.html
Cisco Meeting Management,Mute/unmute and layout behaviors,How will my endpoint layout controls behave when used with Cisco Meeting Server and managed by Cisco Meeting Management?,"['This FAQ describes some of the layout behaviors for a variety of endpoint types when used with Meeting Server and managed by Meeting Management.', 'Points to note:', '', 'Can Change Own Layout', 'Participant Knows Which individual Layout is Selected', 'Meeting Management Can Show Current Layout', 'Change Conference Wide Layout with Meeting Management', 'Change Individual Layout with Meeting Management', 'Meeting App locally registered to Meeting Server', 'Yes', 'Yes', 'No', 'No', 'Meeting App (SIP Connected) - Remote participant (e.g different company)', 'No', 'No', 'Yes', 'Yes', 'Yes', 'web app locally registered to Meeting Server', 'Yes', 'Yes', 'No', 'No', 'No', 'web app (SIP Connected) - Remote participant (e.g different company)', 'No', 'No', 'Yes', 'Yes', 'Yes', 'SIP Endpoints - With Active Control', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'SIP Endpoints - No Active Control', 'Yes (via DTMF)', 'No', 'Yes', 'Yes', 'Yes', 'This table assumes the endpoint has permission to change layout.', 'For more information about layouts, see the Cisco Meeting ServerAdministrator Guide to Sceen Layouts, Pane Placement, and Customized Layouts.', 'This FAQ is intended to show examples of the types of behavior a user may see, particularly behaviors that may differ from an expected flow.', 'The administrator controls Meeting Server behavior from Meeting Management. Meeting Management itself does not determine behavior.', 'Behavior described here may change in the future as products evolve.', 'It may take up to 15 seconds for Meeting Management to update to correctly reflect mute and layout status from an endpoint (where this is available to Meeting Management).', ""Meeting Management's meeting-wide layout control only affects those participants currently in the meeting. It does not change the meeting default so will not be applied to new participants joining the meeting."", 'Some layouts (for example on IX5000, TX9000, Cisco Meeting App or multiscreen endpoints) will differ to those layouts available on Meeting Server.', 'If an endpoint is using a layout that does not exist in Meeting Management, then layouts are visible in the participant details view, but none selected.']",https://meeting-infohub.cisco.com/faq/content/49/341/en/how-will-my-endpoint-layout-controls-behave-when-used-with-cisco-meeting-server-and-managed-by-cisco-meeting-management.html
Cisco Meeting Management,Mute/unmute and layout behaviors,"How will my endpoint mute/unmute controls behave when used with Cisco Meeting Server and managed by Cisco Meeting Management?
","['This FAQ describes some of the behaviors for mute/unmute for a variety of endpoint types when used with Meeting Server and managed by Meeting Management.', 'Points to note:', '', '', '*Meeting Management will show unmuted for a few seconds then change straight back to muted.Note:\xa0On CE9.2.1, if you try to unmute the endpoint and it has active control enabled you will see this message on the endpoint: ""You are requested to unmute your audio"".', '', '', 'Note: The video stream will include a mute icon if the endpoint has been server-side muted.', ""*Note: In this scenario Jabber has no local mute concept so the option to locally mute isn't present for Jabber calls."", '(or when participants unmute themselves using DTMF)', '', '', '', 'This FAQ is intended to show examples of the types of behavior a user may see, particularly behaviors that may differ from an expected flow.', 'The administrator controls Meeting Server behavior from Meeting Management. Meeting Management itself does not determine behavior.', 'Behavior described here may change in the future as products evolve.', 'If a participant has muted themselves locally, or if Meeting Management has been able to set local mute, it is only possible for the participant to unmute themselves - this can never be done from Meeting Management.', 'It may take up to 15 seconds for Meeting Management to update to correctly reflect mute and layout status from an endpoint (where this is available to Meeting Management).', ""Meeting Management's meeting-wide layout control only affects those participants currently in the meeting. It does not change the meeting default so will not be applied to new participants joining the meeting.""]",https://meeting-infohub.cisco.com/faq/content/49/340/en/how-will-my-endpoint-mute_unmute-controls-behave-when-used-with-cisco-meeting-server-and-managed-by-cisco-meeting-management.html
Cisco Meeting Management,Notifications,Why does the number of notifications on the Overview page not match the number displayed in the red circle in the top bar?,"['The number in the red circle in the top bar updates every 30 seconds, while the notifications on the Overview page are updated immediately when an event triggers a new notification.']",https://meeting-infohub.cisco.com/faq/content/50/359/en/why-does-the-number-of-notifications-on-the-overview-page-not-match-the-number-displayed-in-the-red-circle-in-the-top-bar.html
Cisco Meeting Management,Recording and streaming,What can I check if streaming is not starting?,"['For an indication of what is wrong you can check the meeting event logs on the Call Bridge or the streaming event logs on the Streamer.', 'If that did not help, you can get license and status information for a Streamer via the Meeting Server API.', 'To check if the deployment has a valid streaming license:', 'You will receive information about all licenses on the system, including the below information about your streaming license.', 'noLicense|', 'activated|', 'expired', 'No license applied to the Streamer', 'License applied and Streamer activated', 'License expired for Streamer', '', 'To get any raised alarms for your Streamer:', 'The alarm means that the Call Bridge has not managed to contact the configured Streamer. The Streamer is specified by the accompanying ""streamerAddress"" parameter.', 'To debug SIP signalling issues, enable SIP tracing on the Streamer using the following MMP command:', '""streamer sip trace <1m|10m|30m|24h|on>"".', 'There is no need to restart your Streamer.', 'Also, check the logs for both the Call Bridge and the Streamer.', 'Perform a GET on the ""api/v1/system/licensing"" node.', 'Check the response.', 'Perform a GET on api/v1/system/alarms on the Call Bridge that is trying to contact the Streamer.', 'Check the <alarm> elements in the response for any ""streamerUnavailable2 alarm.']",https://meeting-infohub.cisco.com/faq/content/51/358/en/what-can-i-check-if-streaming-is-not-starting.html
